"text","label","author","category","original_id"
"98% of all murders and rapes are by a close family member or friend of the victim.","fact","djtech.net","","3d8e2a17fda1f9031870cf5ea3d2d30f"
"When a Hawaiian woman wears a flower over her left ear, it means that she is not available.","fact","djtech.net","","2813aeccdbd109e94a5ceb826a504daf"
"Greenland is the largest island in the world.","fact","djtech.net","","9931747ca4c4be986e7dac9ab283b18d"
"Tehran is the most expensive city on earth.","fact","djtech.net","","ec0e1f3ff567de996194a62062e5e295"
"Tina Turner's real name is Annie Mae Bullock.","fact","djtech.net","","4175bc7095039b9512a3d4e5d438d5c1"
"""I am."" is the shortest complete sentence in the English language.","fact","djtech.net","","4659d343df917f4d0538cd3e02437c78"
"A palindrome is a sentence or group of sentences that reads the same backwards as it does forward: Ex:  `Red rum, sir, is murder.` `Ma is as selfless as I am.` `Nurse, I spy gypsies. Run!`  `A man, a plan, a canal - Panama.` `He lived as a devil, eh?`","fact","djtech.net","","c2bfe6ac5ddc815163d786b58e65ab4a"
"Present population of 5 billion plus people of the world is predicted to become 15 billion by 2080.","fact","djtech.net","","71e9627c2da081d786a4cb250aabca5d"
"A Boeing 747`s wingspan is longer than the Wright brother`s first flight.","fact","djtech.net","","e4da9c9ce234260f13cd7ba2c8fd9773"
"John Lennon`s first girlfriend was named Thelma Pickles.","fact","djtech.net","","8cb9283ce2bb52532d99a9bd135bc178"
"“Ithyphallophobia"" is a morbid fear of seeing, thinking about or having an erect penis.","fact","djtech.net","","aab8a0111a6c63ce418eb31851130fce"
"The Vatican city registered 0 births in 1983","fact","djtech.net","","aca91f861880daaa4d91f4dfd66a3d4f"
"The king of hearts is the only king without a mustache.","fact","djtech.net","","a07e632516c51f79b20bfb78e67c5d1a"
"There is a town in Newfoundland, Canada called Dildo.","fact","djtech.net","","7f69cfb718747173f86b1630b5369724"
"The human heart creates enough pressure to squirt blood 30ft.","fact","djtech.net","","3351933a6b657cd7e8d58124a2cec0a7"
"38% of American men say they love their cars more than women","fact","djtech.net","","8c0a54e73a103678af4464944d0a6e10"
"The state of Florida is bigger than England!","fact","djtech.net","","d970122d4cc9d6ae7472ef34a8760fc2"
"In Iceland, a Big Mac costs $5.50.","fact","djtech.net","","d2af9b19bf67d554278e09fb320321b8"
"Lizards can self-amputate their tails for protection. It grows back after a few months.","fact","djtech.net","","60eef59af96eaab7995b504522689238"
"Salt Lake City, Utah has a law against carrying an unwrapped ukulele on the street.","fact","djtech.net","","b886a2323a1d1b678088e4322adc8067"
"Wyoming was the first state to give women the right to vote in 1869.","fact","djtech.net","","6e50c6f02e74ae49c3b83b1462fa89a3"
"When you sneeze, all your bodily functions stop even your heart.","fact","djtech.net","","670e2615df66fefd7fff12b883a77de7"
"President John F Kennedy could read 4 newspapers in 20 minutes.","fact","djtech.net","","00f788d52190aa3ba02a08dd1f477052"
"There are 269 steps to the top of the Leaning Tower of Pisa","fact","djtech.net","","6f517dd4dfab50029f4fb2db74943b5c"
"Average number of people airborne over the US any given hour: 61,000.","fact","djtech.net","","a104fd2271d2a5c93d11d8eaa613c6af"
"The original name for butterfly was flutterby.","fact","djtech.net","","a789bab87c892ce05cb212a638a206e7"
"Elephants are the only mammals that cannot jump.","fact","djtech.net","","5fc39202d1fe546e701f1df70a20aa39"
"The pupils of a goat`s eyes are square.","fact","djtech.net","","9fe1476f8831fee1a2448ded9d07c3fb"
"Women manage the money and pay the bills in  75% of all Americans households.","fact","djtech.net","","2ae9ac4a4c6c63d139134a98da094727"
"You are more likely to be killed by a champagne cork than by a poisonous spider.","fact","djtech.net","","57754de3f834813e8346b19cd154f5da"
"The U.S. bought Alaska for 2 cents an acre from Russia.","fact","djtech.net","","3eef02e186fbc25d02b19cffa3c1839f"
"Arnold Schonberg suffered from triskaidecaphobia, the fear of the number 13.  He died at 13 minutes from midnight on Friday the 13th.","fact","djtech.net","","28ac66264a9997dbd32cd1cb8ab90e74"
"Statues in parks: If the horse has both front legs in the air, the person died in battle; if the horse has one front leg in the air, the person died as a result of wounds received in battle; if the horse has all four legs on the ground, the person died of natural causes.","fact","djtech.net","","ef94583f1d3dacb29bed6ab93a09a34d"
"1 in 8 Americans has worked at a McDonalds restaurant.","fact","djtech.net","","72be8a70dba147b1f1bf6d8840d43f88"
"In 1984, a Canadian farmer began renting advertising space on his cows.","fact","djtech.net","","7c345669336d9d9b1b0f5408ed28f980"
"Czechs are the biggest consumers of beer per male in the world.","fact","djtech.net","","85c2d021781085206cff01bd5d67757a"
"Sailfish can leap out of the water and into the air at a speed of 50 miles (81 km) per hour.","fact","djtech.net","","eea514c75476392d8dbf79ec2cca9745"
"The catfish has over 27000 taste buds (more than any other animal)","fact","djtech.net","","15e14f20c5949cb88f7d17f2c9c1076d"
"Australian soldiers used the song ""We're Off to See the Wizard"" as a marching song in WWII.","fact","djtech.net","","c234622d1293f850aab4ef78f99c449b"
"Any free-moving liquid in outer space will form itself into a sphere, because of its surface tension.","fact","djtech.net","","a9a844ca749edaa5825cd527cfb43ff9"
"In the last 4000 years, no new animals have been domesticated.","fact","djtech.net","","9f64314718d2564d619901009f03d38a"
"Larry Lewis ran the 100-yard dash in 17.8 seconds in 1969, thereby setting a new world`s record for runners in the 100-years-or-older class. He was 101.","fact","djtech.net","","7ae3fc4aa099bb6818f4fa95a8f870e6"
"The ant always falls over on its right side when intoxicated.","fact","djtech.net","","1738c2e7d9ef3dedc2248a0ef4e5de49"
"There are no words in the dictionary that rhyme with orange, purple, silver and month.","fact","djtech.net","","ea5a50f40a129835e3e747fc7d554bb2"
"Lee Harvey Oswald's cadaver tag sold at an auction for $6,600 in 1992.","fact","djtech.net","","41c273a21a2b59780ee80fbe3182bb10"
"The catfish has the most taste buds of all animals, having over 27,000 of them.","fact","djtech.net","","7b892cceb207b954d57a10ad1a966161"
"Right handed people live, on average, nine years longer than left-handed people","fact","djtech.net","","20534457ec2639c4b5120a92e5b55112"
"Nerve impulses to and from the brain travel as fast as 170 miles (274 km) per hour.","fact","djtech.net","","0a1a5495aa6eedf52232b28cc8084ed5"
"In ancient Greece ""idiot"" meant a private citizen or layman.","fact","djtech.net","","5f4e905f57a2bfa7febd6f7b7957da1d"
"A 2"" X 4"" is really 1-1/2"" by 3-1/2"".","fact","djtech.net","","7ca8a2699fa679fe5265a6e56a1c21a7"
"It has been estimated that humans use only 10% of their brain.","fact","djtech.net","","79507fc03397e2701611d2d2772d6dd5"
"5,840 people with pillow related injuries checked into U.S. emergency rooms in 1992.","fact","djtech.net","","e53d09bfb6353f512d55cf1c8d6fb3f7"
"The first bomb the Allies dropped on Berlin in WWII killed the only elephant in the Berlin Zoo.","fact","djtech.net","","ff857e18ee0b31a9fe5e97be5e3c2ee2"
"In Italy, 17 is considered an unlucky number. In Japan, 4 is considered an unlucky number.","fact","djtech.net","","d7f94ed2130275dd48a37c195fec9a8c"
"It's illegal to spit on the sidewalk in Norfolk, Virginia.","fact","djtech.net","","0f307f5ceb1b9cc207983c44c514e393"
"Some worms will eat themselves if they can't find any food!","fact","djtech.net","","a302292fc3370c4781eb2b5614878a19"
"The word Pennsylvania is misspelled on the Liberty Bell.","fact","djtech.net","","a1b1a66352027b974149846c2c2ea2e0"
"Pepsi originally contained pepsin, thus the name.","fact","djtech.net","","f5e964fdedfe33d2b3a92c72c41089c5"
"In Aspen Colorado, you can have a maximum income of $104,000 and still receive government subsidized housing.","fact","djtech.net","","1d0f2997d47a16e2fac88c42c0f0dee1"
"Most lipstick contains fish scales.","fact","djtech.net","","7a9d98a31d17ab98d14ed8a627ffa682"
"The San Francisco Cable cars are the only mobile National Monuments","fact","djtech.net","","987a408124925648806ee242e0039287"
"Residents of Houston, Texas lead the U.S. in eating out - approximately 4.6 times per week.","fact","djtech.net","","5af52af3add303c271cfa0b01f512c2f"
"Eskimos have over 15 words for the English word of 'Snow'","fact","djtech.net","","4ec47ebc1d0020db4c2e7e79d4e84ec1"
"Scotland has more redheads than any other part of the world.","fact","djtech.net","","f748142d161334afdca446f52b21fb3c"
"Hershey`s Kisses are called that because the machine that makes them looks like it`s kissing the conveyor belt.","fact","djtech.net","","0080c2ea301d2cc9dacf51423fe99af3"
"Bob Dylan's real name is Robert Zimmerman.","fact","djtech.net","","fda8fca1d03aabf8e55dc412d94e68e1"
"Lightning strikes the earth about 8 million times a day.","fact","djtech.net","","b5c1d2bf2f1fb8eef358b1aee87d120e"
"Rhode Island is the only state which the hammer throw is a legal high school sport.","fact","djtech.net","","cd3834e4a1a63dde61ce69f30e8a56cc"
"The earth weighs around 6,588,000,000,000,000,000,000,000,000 tons.","fact","djtech.net","","f6065c230cafc487dd674264d5f16ac2"
"The first song played on Armed Forces Radio during operation Desert Shield was ""Rock the Casba"" by the Clash.","fact","djtech.net","","9f83204cc20fd3f78ff32c77e78d317b"
"In 1933, Mickey Mouse, an animated cartoon character, received 800,000 fan letters.","fact","djtech.net","","4e4779ee1369ae668855348ba612955c"
"$203,000,000 is spent on barbed wire each year in the U.S.","fact","djtech.net","","4c3e4bff97ed74eaf69dbddaf2be5009"
"A dime has 118 ridges around the edge.","fact","djtech.net","","8b0524b976cbee6ca30c4df8d21dcc0b"
"Fingernails grow nearly 4 times faster than toenails!","fact","djtech.net","","e9f3bdab2bc90c19a20d3884c1627ef6"
"A person cannot taste food unless it is mixed with saliva. For example, if a strong-tasting substance like salt is placed on a dry tongue, the taste buds will not be able to taste it. As soon as a drop of saliva is added and the salt is dissolved, however, a definite taste sensation results. This is true for all foods.","fact","djtech.net","","643500f128749ac605c663e113b55886"
"In space, astronauts are unable to cry, because there is no gravity and the tears won`t flow.","fact","djtech.net","","7adaa9e435321805de94588dac3477b1"
"Non-dairy creamer is flammable.","fact","djtech.net","","5419081e89829517fd1db4776f86d92c"
"The serial number of the first MAC ever produced was 2001.","fact","djtech.net","","2a3ae1ebc091f24e191fe147c49dd82a"
"The Earth experiences 50,000 Earth quakes per year and is hit by Lightning 100 times a second.","fact","djtech.net","","57c373a1a4a438e702f1e9f7d5caea67"
"You were born with 300 bones, but by the time you are an adult you will only have 206.","fact","djtech.net","","973bbce29a5b0bcec621e3e159d5a08f"
"Every time you lick a stamp, you consume 1/10 of a calorie.","fact","djtech.net","","a451b3bb38d813b16a5e8b8ad4c83b84"
"Right-handed people live, on average; nine years longer than left handed people.","fact","djtech.net","","f339aad5348d7d860116f5c94dcdc89b"
"1 in 5 of the world's doctors are Russian.","fact","djtech.net","","f6e0cc91df5b1cdfb5d2cb9a8b5e975b"
"Coca-Cola contained Coca (whose active ingredient is cocaine) from 1885 to 1903.","fact","djtech.net","","078e73162a8768040d06c0511fc69566"
"The human heart creates enough pressure in the bloodstream to squirt blood 30 feet.","fact","djtech.net","","ad0a31f809c37b4a43d28a72e5d6a581"
"The first CD pressed in the US was Bruce Springsteen's ""Born in the USA.""","fact","djtech.net","","375e5e294bba2ebd3ae2310ada6e522a"
"Alfred Hitchcock didn`t have a belly button. It was eliminated when he was sewn up after surgery.","fact","djtech.net","","46ec24d354efadfd5e20fa996c33cb14"
"Yo-yos were used as weapons by warriors in the Philippines in the 16th century.","fact","djtech.net","","ab542db67197ffdf348f5e02123cb468"
"Only one person in two billion will live to be 116 or older.","fact","djtech.net","","32807f69af32189b6d509d0bc9d1c199"
"The original story from ""Tales of 1001 Arabian Nights"" begins, ""Aladdin was a little Chinese boy.""","fact","djtech.net","","caf06e538214c9dfd74801d9cb0ccda0"
"The sweat drops drawn in cartoon comic strips are called pleuts.","fact","djtech.net","","2714299e9e3f38220c93317ecf811793"
"Mercury is the only planet whose orbit is coplanar with its equator.","fact","djtech.net","","762515bdf69a63cecfa1ce1703136ca6"
"There are approximately 100 million acts of sexual intercourse each day.","fact","djtech.net","","af6d97a0566dcda4097f0670e85b9176"
"To Ensure Promptness, one is expected to pay beyond the value of service – hence the later abbreviation: T.I.P.","fact","djtech.net","","8198a291cc48ce10c45937ba9b35a395"
"A raisin dropped in a glass of fresh champagne will bounce up and down continually from the bottom of the glass to the top.","fact","djtech.net","","b99379a92ba2b7f1c49296fb0bd3fdd4"
"Ninety percent of all species that have become extinct have been birds.","fact","djtech.net","","61a59aa9db7b78894da6c20a70bdb160"
"60% of electrocutions occur while talking on the telephone during a thunderstorm.","fact","djtech.net","","61a394fb0f263453018830f143241c49"
"Donald Duck`s middle name is Fauntleroy.","fact","djtech.net","","2781366ffa6279ac04831226ad536abf"
"A cat uses its whiskers to determine if a space is too small to squeeze through.","fact","djtech.net","","7485a9a47456ba808e9713533a8e1ea0"
"A rat can last longer without water than a camel.","fact","djtech.net","","1b35328ffa945c5a6af1f8ada5f690d0"
"When the University of Nebraska Cornhuskers play football at home, the stadium becomes the state`s third largest city.","fact","djtech.net","","734b8c7087c7fe8e9d2b85cde45100ff"
"Adolf Hitler was a vegetarian, and had only ONE testicle.","fact","djtech.net","","43d0969fe95b9c4261c443319fa799dc"
"No word in the English language rhymes with month, orange, silver, or purple.","fact","djtech.net","","95cc909284225aa016780bf6e269b8de"
"Most household dust is made of dead skin cells.","fact","djtech.net","","ab1cb5c328b4d0e41b3ca2cb8bc492bb"
"The average chocolate bar has 8 insects' legs in it.","fact","djtech.net","","d79a6e3565c7765cbc8c3f25be5a4f05"
"A man will ejaculate approximately 18 quarts of semen in his lifetime.","fact","djtech.net","","a644f4b6aa8569e3415e6cf0a13672da"
"When you sneeze, air and particles travel through the nostrils at speeds over100 mph.  During this time, all bodily functions stop, including your heart, contributing to the impossibility of keeping one`s eyes open during a sneeze.","fact","djtech.net","","1725e8fc3c1b4f93d7a49a11d20ec087"
"If done perfectly, a rubix cube combination can be solved in 17 turns.","fact","djtech.net","","88fe87028c2afb60c90f4aff84a12d45"
"John Wilkes Booth’s brother once saved the life of Abraham Lincoln’s son.","fact","djtech.net","","e36f0ccbdc55dc4e27839e4266cf668c"
"A snail can sleep for three years.","fact","djtech.net","","398d8b89bdc4b43c853fc7c4d8b3fcb8"
"The Guinness Book of Records holds the record for being the book most often stolen from Libraries.","fact","djtech.net","","fa334e15288353b167dd0871c46c6f52"
"A spider has transparent blood.","fact","djtech.net","","ca89075fd3a528c2be2feac0be27383a"
"The only two days of the year in which there are no professional sports games--MLB, NBA, NHL, or NFL--are the day before and the day after the Major League All-Star Game.","fact","djtech.net","","0751bb771ee5354fc55e7d4f127857d6"
"2,000 pounds of space dust and other space debris fall on the Earth every day.","fact","djtech.net","","d4cafb9ea7ec596194a1cb4a93736911"
"Count the number of cricket chirps in a 15-second period, add 37 to the total, and your result will be very close to the actual outdoor Fahrenheit temperature.","fact","djtech.net","","3d292e6a5b57a1e71ac3e8cb5aa18f16"
"THE MOST UNUSUAL CANNONBALL: On two occasions, Miss `Rita Thunderbird` remained inside the cannon despite a lot of gunpowder encouragement to do otherwise. She performed in a gold lamé bikini and on one of the two occasions (1977) Miss Thunderbird remained lodged in the cannon, while her bra was shot across the Thames River.","fact","djtech.net","","12e54e979451393be3973cd9481d6fd6"
"Q is the only letter in the alphabet that does not appear in the name of any of the United States!","fact","djtech.net","","f0bed94a1b1a4bfc09f231f96a8b25bf"
"If you plant an apple seed, it is almost guaranteed to grow a tree of a different type of apple.","fact","djtech.net","","950a8738035dc4bd2c837349f40cec98"
"A “quidnunc” is a person who is eager to know the latest news and gossip.","fact","djtech.net","","825e4d676ca5ddec3f5e1d72fa0d210f"
"On average, Americans eat 18 acres of pizza everyday.","fact","djtech.net","","7b53248635408f112cd728e3981056d8"
"70% of all boats sold are used for fishing.","fact","djtech.net","","cb7e232b8b58c7d14ad83b4b193e0698"
"Tasmania, Australia has the cleanest air in the inhabited world.","fact","djtech.net","","d11f30d9da0557b70651d90066cb7957"
"Annual growth of WWW traffic is 314,000%","fact","djtech.net","","0bbb9d7cca247a69d518e038370cf639"
"A duck's quack doesn't echo, and no one knows why.","fact","djtech.net","","c426b3987a7e37164cfbcb86df7cd861"
"The human feet perspire half a pint of fluid a day","fact","djtech.net","","5116695f7d419063421f34fd9d0baa5c"
"The average person spends about two years on the phone in a lifetime.","fact","djtech.net","","b5e0fc097f3d4a5b00d7ac987722a5bf"
"To escape the grip of a crocodile`s jaws, push your thumbs into its eyeballs - it will let you go instantly.","fact","djtech.net","","947307a045b9e16a40abfad1db7e37f7"
"In the Philippine jungle, the yo-yo was first used as a weapon.","fact","djtech.net","","038a73550cb199a070f45be7824c738e"
"A goldfish has a memory span of three seconds.","fact","djtech.net","","45caa139567e4944550d9eadf41b5caa"
"The first novel ever written on a typewriter is Tom Sawyer.","fact","djtech.net","","d4ad9c9359a927b43ed38388b6aedde0"
"The only real person to ever to appear on a pez dispenser was Betsy Ross.","fact","djtech.net","","fe11607fefa640b5835451440c7b0131"
"The people of Israel consume more turkeys per capita than any other country.","fact","djtech.net","","cd34dabd885ee86a1ebb9ad41acdb3b2"
"Antarctica is the only continent that does not have land areas below sea level.","fact","djtech.net","","f281aa1239089dc2c62c5bc74e11a1f3"
"Your stomach produces a new layer of mucus every two weeks so that it doesn’t digest itself.","fact","djtech.net","","4567602a214170510fe814e1a6790e16"
"400-quarter pounders can be made from 1 cow.","fact","djtech.net","","9b780d6d5f6021b2aa1c8f2f62f6e2c9"
"The HyperMart outside of Garland Texas has 58 check-outs.","fact","djtech.net","","720508d6ad0e0b59f69b5fad0f78d596"
"Golf courses cover 4% of North America.","fact","djtech.net","","78e7f1adff152ae7ad66821de0ca076b"
"Almonds are members of the peach family.","fact","djtech.net","","9227ab5e5764815fb0c0b575d8883c58"
"Months that begin on a Sunday will always have a `Friday the 13th`.","fact","djtech.net","","56ffd45c1bd9faf72c148736a883a360"
"The people of France eat more cheese than any other country in the world.","fact","djtech.net","","58106f068b3bf87aa88c5662d93ccaee"
"Honey is the only food which does not spoil.","fact","djtech.net","","aa98a10121c712533238ee35ed4455a4"
"Shakespeare invented the word `assassination` and `bump`.","fact","djtech.net","","aabe6525be651bc9790f6943765de9c6"
"The expression `to get fired` comes from long ago Clans that wanted to get rid of unwanted people, so they would burn their houses instead of killing them, creating the term `Got fired`.","fact","djtech.net","","0d9650539c6ba0d098e0f70518bc9ac7"
"If one spells out numbers, they would have to count to One Thousand before coming across the letter ""A"".","fact","djtech.net","","c623331c0f1018cbc0c33d7d59dac225"
"The shortest British monarch was Charles I, who was 4 feet 9 inches.","fact","djtech.net","","6361f08158a47a8b98f7c5f7ac911362"
"Nevada is the driest state in the U.S.. Each year it averages 7.5 inches (19 cm) of rain.","fact","djtech.net","","28638cc383654145e2c27022032497f7"
"A female ferret will die if it goes into heat and cannot find a mate.","fact","djtech.net","","496a43d12654f991824ada535520c6ea"
"All polar bears are left-handed.","fact","djtech.net","","bb2aec8ed6dce43bac1673e6ba55993b"
"55.1% of all US prisoners are in prison for drug offenses.","fact","djtech.net","","c90c907b8f1462d22b5f078234446729"
"Studies have shown that children laugh an average of 300 times/day and adults 17 times/day, making the average child more optimistic, curious, and creative than the adult.","fact","djtech.net","","2ea1716471a842590af16b524a1937d0"
"There is a hotel in Sweden built entirely out of ice; it is rebuilt every year.","fact","djtech.net","","fd372541a211e2908518165511b33955"
"King Louis XIX ruled France for 15 minutes.","fact","djtech.net","","d2da3eb4d30360285eabf153c5d1398e"
"Only 6 people in the whole world have died from moshing.","fact","djtech.net","","748c08a0310dd6f69b410add8fb0886f"
"Einstein couldn`t speak fluently until after his ninth birthday. His parents thought he was mentally retarded.","fact","djtech.net","","7dde1f824e91c3a2e039aca85b2f25ff"
"Approximately every seven minutes of every day, someone in an aerobics class pulls their hamstring.","fact","djtech.net","","a79df1c3d4ee87fa1c6ffb798cb6c3d1"
"When the Titanic sank, 2228 people were on it. Only 706 survived.","fact","djtech.net","","f541d8caea1570ba2270fafdd6e81d3a"
"The longest recorded flight of a chicken is thirteen seconds.","fact","djtech.net","","29c04092542e313890d1ea0195aba86d"
"101 Dalmatians, Peter Pan, Lady and the Tramp, and Mulan are the only Disney cartoons where both parents are present and don`t die throughout the movie.","fact","djtech.net","","e17dbc8227aeef69e0144649714738ea"
"Mozart wrote the nursery rhyme `twinkle, twinkle, little star` at the age of 5.","fact","djtech.net","","6d28288748c2e4a973f2cab7ae072080"
"Coca-Cola would be green if coloring weren’t added to it.","fact","djtech.net","","41f2faa786ac527c81401d7132a9179d"
"Buckingham Palace in England has over six hundred rooms.","fact","djtech.net","","3e1d123d2a3c36764a3e729921691d71"
"Oak trees do not produce acorns until they are fifty years of age or older.","fact","djtech.net","","bc185f4257b4996266eaa3e18c490ae4"
"The Nullarbor Plain of Australia covers 100,000 square miles (160,900 km) without a tree.","fact","djtech.net","","b1e028755240292063430ac30c88743f"
"Mongolia is the largest landlocked country.","fact","djtech.net","","bfb35eb4e19e1df8a0b7dd52a1be7fa0"
"Isaac Asimov is the only author to have a book in every Dewey-decimal category.","fact","djtech.net","","bd98a34de4ea7d5de5153a84426fd8aa"
"Canada is the only country not to win a gold medal in the summer Olympic games while hosting.","fact","djtech.net","","bc413c9f58c0e1b8e4419be84e794bba"
"PEZ candy even comes in a Coffee flavor.","fact","djtech.net","","76d9063d8bc889cc22659c46a05ac562"
"Your ribs move about 5 million times a year, every time you breathe!","fact","djtech.net","","30b7b6698fd5804aae07a69b55ce00b0"
"The shortest war in history was between Zanzibar and England in 1896. Zanzibar surrendered after 38 minutes.","fact","djtech.net","","69b77879a0187cf159db700b74000e67"
"Paraskevidekatriaphobia means fear of Friday the 13th, which occurs one to three times a year.","fact","djtech.net","","b3cbc6e565b9644f30dfc8748dbf5365"
"The letters KGB stand for Komitet Gosudarstvennoy Bezopasnosti.","fact","djtech.net","","cfea5f369c38686a6c99e2374c133cf7"
"The February of 1865 is the only month in recorded history not to have a full moon.","fact","djtech.net","","be46938f58abe3f9ec2a167ae4c84700"
"There are more psychoanalysts per capita in Buenos Aires than any other place in the world.","fact","djtech.net","","639167e5bd6782b436a3069f3e912bc7"
"The longest one-syllable word in the English language is ""screeched.""","fact","djtech.net","","34d00bdaae13809e554a14bfc75a06d5"
"In England, the Speaker of the House is not allowed to speak.","fact","djtech.net","","5613519f1470ccccfe2e82e32f2c9ab2"
"The average chocolate bar has 8 insects’ legs melted into it.","fact","djtech.net","","b59a63bb1b36be1933a902950561d959"
"40% of McDonald’s profits come from the sales of Happy Meals.","fact","djtech.net","","61e6d61167029235f26defedbc797368"
"An ostrich`s eye is bigger than its brain.","fact","djtech.net","","8e039f6df2fef8b2f4cef6ecb23c4c02"
"Broccoli and cauliflower are the only vegetables that are flowers.","fact","djtech.net","","c7991afc05d5f8f0689ec2a81c7a3daa"
"Right handed people live, on average, nine years longer than left handed people do.","fact","djtech.net","","6b2b027c0f2412cdbc8f1992ac6ceca1"
"A man's beard grows fastest when he anticipates sex.","fact","djtech.net","","c6d14aaca2184a49f2ddcc3c087aab7b"
"Dogs and cats consume over $11 billion worth of pet food a year","fact","djtech.net","","86799fa810c785aad64410f6490fac69"
"Banging your head against a wall uses 150 calories an hour.","fact","djtech.net","","ec91af89f7cba4c2f805dd4d5bbcb469"
"The average American/Canadian will eat about 11.9 pounds of cereal per year!","fact","djtech.net","","de5646e738eb8af844fa241dc42cd281"
"Dreamt is the only English word that ends in the letters “MT”.","fact","djtech.net","","794b24c814fc4f0357bcfd707f0d8e11"
"The most common name in Italy is Mario Rossi.","fact","djtech.net","","dcc18346192dee301087024a8c558e75"
"The Falkland Isles (pop. about 2000) has over 700000 sheep (350 per person).","fact","djtech.net","","09c57555be2e6d9fdf0acc0f671720c5"
"Meteorologists claim they`re right 85% of the time (think about that one!)","fact","djtech.net","","f3df402452c550993e46031dad9e698a"
"The average person laughs 10 times a day!","fact","djtech.net","","6aefeac75c16d9813321199256d16129"
"166,875,000,000 pieces of mail are delivered each year in the US","fact","djtech.net","","f3581900c2dffba3b096c48702b5e12b"
"In America you will see an average of 500 advertisements a day.","fact","djtech.net","","7e2380006c986ce48dfaf374b545990e"
"The first contraceptive was crocodile dung used by the ancient Egyptians.","fact","djtech.net","","3b8c10e9cefa0eee8962ec37c9137459"
"No piece of square dry paper can be folded in half more than 7 times","fact","djtech.net","","2e8971a1def3e8f806bf048461df7104"
"Every time you lick a stamp you consume 1/10 of a calorie.","fact","djtech.net","","d0c522353ff54fb1186ac538c9e5e12b"
"Alabama was the first state to recognize Christmas as an official holiday.","fact","djtech.net","","c7f26ae491ac71bfe57727b76c3377ac"
"The world’s oldest piece of chewing gum is 9000 years old!","fact","djtech.net","","c4fb0ee19bfef7475435718273c00c61"
"The average person spends 6 months of their life sitting at red lights.","fact","djtech.net","","3e4d1da206713ffa0d0b4ee3d85c216b"
"The town of Calma, Chile in the Atacama Desert has never had rain.","fact","djtech.net","","d90e5873dce91ce5fe3a405f07b94b9b"
"A Czech man, Jan Honza Zampa, holds the record for drinking one liter of beer in 4.11 seconds.","fact","djtech.net","","6292c5fb3f06e96915f2137e261a6fb4"
"A skunk's smell can be detected by a human a mile away.","fact","djtech.net","","4b88a714f857fe12b805330c73b413de"
"Every year 4 people in the UK die putting their trousers on.","fact","djtech.net","","b1db9f137a5e00ee5ab2737828c3a68c"
"Charlie Chaplin once won third prize in a Charlie Chaplin look-alike contest.","fact","djtech.net","","c7db1afccfa86ef3be6382640185462d"
"Rubber bands last longer when refrigerated.","fact","djtech.net","","9b31ae349d53731063eafbcfd707bcb6"
"The NY phone book had 22 Hitlers before WWII. The NY phone book had 0 Hitlers after WWII.","fact","djtech.net","","b912ba77f1676672c46592fe6deeefd0"
"An ant always falls over on its right side when intoxicated.","fact","djtech.net","","32775091bed7a7e7357623e8660785aa"
"Russians generally answer the phone by saying, ""I'm listening"".","fact","djtech.net","","8d289013010aaa2dcc6b9601d7cfd5a1"
"The skeleton of Jeremy Bentham is present at all important meetings of the University of London","fact","djtech.net","","ebd695d411a6f37b83bf7b92a7d042ea"
"The state of Maryland has no natural Lakes.","fact","djtech.net","","9e1e5ab0f06b99da2d7384e06cb2ba1d"
"A jellyfish is 95% water.","fact","djtech.net","","04eb8b24316548c3fa5e3e5a86751087"
"Half of all bank robberies take place on a Friday.","fact","djtech.net","","844ea9509bbbebba622fd4cbde7a676d"
"In the great fire of London in 1666 half of London was burnt down but only 6 people were injured.","fact","djtech.net","","be69e1c07e59dec4fc4ae7c928920641"
"Daffy Duck`s middle name is ""Dumas""","fact","djtech.net","","e13b6263083de8ace58426bf773a26bf"
"Cats’ urine glows under a black light.","fact","djtech.net","","9eeafab23b329cb9825ac779abfe2f1e"
"In most watch advertisements the time displayed on a watch is 10:10.","fact","djtech.net","","5753727c5c4dc22d2c14b9c4f743c252"
"In 10 minutes, a hurricane releases more energy than all the world’s nuclear weapons combined.","fact","djtech.net","","500c6392df060631a35ef77805e49257"
"The human brain uses the same amount of energy as a 10-watt light bulb","fact","djtech.net","","875d679b05fe4f1932587435bd14f9b7"
"Camels have three eyelids to protect themselves from blowing sand.","fact","djtech.net","","29de7e05d27cc1a925e6ba91c7724afe"
"There are 1,792 steps in the Eiffel Tower","fact","djtech.net","","50d9cf341be86508620436420c6f7c11"
"More Monopoly money is printed in a year, than real money throughout the world.","fact","djtech.net","","22549fa9491f7f6fd71bb682c11956cc"
"If you yelled for 8 years, 7 months and 6 days, you will have produced enough sound energy to heat one cup of coffee.","fact","djtech.net","","d663e30f84268c470e47e4c83b9b7c9a"
"The buzz from an electric razor in America plays in the key of B flat; Key of G in England.","fact","djtech.net","","80b79a49182ff57675721e18d31f1763"
"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Mat,"" which means ""the king is dead.""","fact","djtech.net","","583be934245210ba8bdb30e604746b09"
"A signature is called a John Hancock because he signed the Declaration of Independence. Only 2 people signed the declaration of independence on July 4. The Last person signed 2 years later.","fact","djtech.net","","6efa598440e7dd50ed626237abb100c2"
"Butterflies taste with their feet.","fact","djtech.net","","63614d6257c89d844ea3aa50b9766ba7"
